ID,AGE,SEX,EDU,MAR,CRE,BILL_1,BILL_2,BILL_3,STA_1,STA_2,STA_3,AMT_1,AMT_2,AMT_3,PAY
8062,60,Male,Graduate,married,4266,28,115,41,duly,duly,duly,115,28,41,Y
8063,39,Female,Graduate,married,16353,4550,4689,4616,duly,duly,duly,171,162,167,Y
8064,24,Female,College,single,9243,2586,2735,2907,duly,duly,duly,137,127,118,Y
8065,44,Male,College,married,5688,981,1546,2461,duly,duly,duly,1084,78,1084,Y
8066,26,Male,Graduate,single,7821,6966,5015,5187,duly,duly,duly,440,210,212,Y
8067,30,Male,College,single,8532,159,89,21,duly,duly,duly,125,60,32,Y
8068,28,Male,College,single,9243,33,27,-2,duly,duly,,39,12,3,Y
8069,26,Male,HighSchool,single,3555,3003,3229,3426,delay,delay,delay,206,124,71,N
8070,31,Female,College,single,3555,3206,3405,579,duly,duly,duly,238,213,82,Y
8071,36,Male,College,married,20619,4980,4533,4325,duly,duly,duly,231,213,213,Y
8072,23,Female,College,single,10665,2928,1719,509,duly,delay,duly,142,15,401,Y
8073,49,Female,HighSchool,others,4977,6110,4546,3518,delay,duly,duly,589,312,352,N
8074,49,Female,Graduate,married,10665,43,12,37,duly,delay,delay,28,37,92,Y
8075,34,Female,College,married,12798,284,0,21,duly,,duly,0,21,0,N
8076,51,Male,College,married,7821,3234,3379,3551,duly,duly,duly,142,142,178,Y
8077,44,Female,College,married,17775,531,682,823,duly,delay,delay,107,107,213,Y
8078,37,Male,Graduate,married,35550,34910,32798,26069,duly,delay,duly,1434,975,939,Y
8079,27,Female,Graduate,single,3555,279,0,0,delay,delay,,0,0,0,N
8080,33,Female,HighSchool,single,19197,711,4753,8066,duly,duly,duly,711,8097,357,Y
8081,29,Female,College,single,12087,11557,11848,11874,duly,duly,duly,498,437,448,Y
8082,36,Female,College,married,35550,25093,24794,23796,duly,duly,duly,931,967,946,Y
8083,23,Female,Graduate,single,3555,3557,2493,1317,,,,135,79,269,Y
8084,36,Female,Graduate,married,25596,0,0,0,,,,0,0,0,N
8085,38,Male,College,married,21330,73,88,35,duly,duly,duly,124,0,35,N
8086,45,Male,HighSchool,married,1422,842,915,948,duly,delay,delay,107,38,45,N
8087,47,Male,Graduate,single,17064,0,0,0,delay,,,0,0,0,N
8088,23,Male,College,single,711,710,705,663,duly,duly,duly,92,73,88,N
8089,24,Female,College,single,6399,2016,2169,2431,duly,delay,delay,167,200,43,N
8090,46,Male,Graduate,married,17775,0,18,0,,,,18,0,0,N
8091,35,Female,Graduate,married,5688,131,143,141,delay,duly,duly,132,55,156,Y
8092,44,Female,College,married,28440,0,165,25,delay,duly,duly,44,155,0,Y
8093,37,Female,Graduate,single,25596,9149,2363,0,,,,11824,0,0,Y
8094,39,Female,Graduate,single,17775,502,2840,799,duly,delay,delay,1470,42,1934,Y
8095,32,Male,Graduate,married,14220,125,0,116,duly,,duly,64,56,60,Y
8096,29,Female,College,single,16353,1757,1626,998,duly,duly,duly,249,215,213,Y
8097,25,Female,HighSchool,married,4266,4227,4091,1750,duly,duly,duly,171,188,249,N
8098,32,Female,Graduate,single,10665,2563,2625,2498,duly,duly,delay,142,122,75,Y
8099,31,Female,Graduate,single,14931,51,296,298,,,duly,264,248,199,Y
8100,38,Female,College,married,29862,3890,1832,280,duly,duly,duly,1898,1908,311,Y
8101,31,Female,HighSchool,single,7110,582,145,33,duly,duly,duly,99,78,33,Y
8102,44,Female,HighSchool,single,12087,147,260,0,delay,duly,,228,180,0,N
8103,40,Male,College,married,14220,118,8793,5930,duly,duly,duly,4517,409,249,Y
8104,52,Female,HighSchool,single,7821,2371,2154,1763,delay,delay,duly,121,92,84,Y
8105,29,Female,Graduate,single,7110,2475,2904,3761,duly,duly,duly,231,391,356,Y
8106,31,Female,Graduate,single,5688,503,215,328,duly,duly,duly,362,408,257,Y
8107,29,Female,Graduate,single,25596,0,0,0,delay,,,0,0,0,Y
8108,25,Female,Graduate,single,10665,6103,5468,5840,duly,duly,duly,183,1778,175,Y
8109,30,Male,Graduate,single,4977,4936,4834,4479,duly,duly,delay,206,228,178,N
8110,33,Male,College,single,5688,1748,1892,2197,delay,duly,duly,71,178,92,N
8111,48,Male,HighSchool,married,2133,90,90,90,duly,duly,duly,90,90,90,Y
8112,28,Female,Graduate,single,7110,1713,1072,239,duly,duly,duly,103,43,0,Y
8113,47,Male,College,single,3555,3609,1716,1145,duly,duly,duly,110,74,1106,Y
8114,51,Female,HighSchool,single,2133,1126,1377,902,duly,duly,duly,498,369,965,Y
8115,49,Female,HighSchool,married,2844,2512,2760,2835,delay,delay,duly,178,71,121,Y
8116,31,Male,HighSchool,single,21330,5817,6069,6272,duly,duly,duly,284,263,249,Y
8117,38,Male,Graduate,single,14220,244,330,351,duly,duly,delay,413,217,24,Y
8118,61,Male,HighSchool,single,14220,366,359,69,duly,duly,duly,486,123,262,N
8119,31,Female,College,married,711,717,605,602,delay,duly,duly,46,56,22,Y
8120,44,Female,College,married,16353,273,199,176,,,,163,155,214,Y
8121,31,Female,Graduate,single,12798,211,120,185,duly,duly,duly,60,109,11,N
8122,37,Male,HighSchool,married,4977,5074,4967,4862,duly,duly,duly,193,186,191,Y
8123,31,Female,Graduate,single,31995,1079,4204,4746,duly,duly,duly,1896,4670,1244,Y
8124,38,Male,HighSchool,single,4266,119,56,42,duly,duly,duly,51,31,21,Y
8125,48,Female,HighSchool,married,18486,6494,4572,3965,duly,duly,duly,189,246,249,Y
8126,25,Male,College,single,3555,3025,1757,370,duly,duly,duly,146,96,0,Y
8127,37,Female,Graduate,married,19197,17,16,16,,,,18,7,28,Y
8128,49,Female,HighSchool,married,711,81,0,0,delay,delay,,0,0,0,N
8129,45,Female,College,married,3555,1120,1292,1335,duly,duly,duly,127,75,54,Y
8130,22,Female,Graduate,single,3555,3047,2477,2366,delay,delay,duly,125,89,122,N
8131,35,Male,Graduate,married,14220,2065,2265,10152,duly,duly,duly,391,6694,2832,Y
8132,47,Female,Graduate,married,16353,53,746,277,duly,duly,duly,412,0,26,Y
8133,37,Male,College,married,13509,3484,3019,0,delay,duly,,50,27,0,Y
8134,30,Female,College,married,25596,416,127,148,duly,duly,duly,86,228,8,Y
8135,55,Male,College,married,26307,25968,26188,22118,duly,duly,duly,1049,871,997,Y
8136,47,Male,Graduate,married,21330,8,303,460,,,duly,151,315,1058,Y
8137,24,Female,HighSchool,single,4977,5220,2799,620,duly,duly,duly,463,71,797,Y
8138,34,Male,Graduate,single,14220,11334,11726,8822,duly,delay,delay,889,356,391,N
8139,42,Male,Graduate,single,11376,1848,0,0,,,,0,0,0,Y
8140,40,Female,HighSchool,married,3555,5898,1754,2093,duly,duly,duly,172,1053,178,Y
8141,34,Female,College,married,6399,1177,1347,1998,duly,duly,duly,92,818,86,Y
8142,38,Female,College,single,12087,10644,9537,8698,duly,duly,duly,391,356,356,Y
8143,31,Male,Graduate,single,21330,1642,107,64,duly,duly,duly,279,34,64,Y
8144,34,Female,College,single,2133,2082,1928,2056,delay,duly,duly,62,88,81,N
8145,34,Female,Graduate,married,14220,251,498,123,,,,622,217,309,Y
8146,24,Female,HighSchool,married,3555,1964,806,0,duly,duly,,108,36,0,Y
8147,59,Female,HighSchool,married,3555,2997,1779,793,duly,duly,duly,143,33,200,Y
8148,38,Male,College,single,3555,3555,3445,1307,duly,duly,duly,134,88,60,N
8149,23,Female,College,single,7821,1446,1552,1699,duly,duly,duly,160,121,103,Y
8150,37,Female,Graduate,married,1422,1352,1395,1365,duly,duly,duly,115,81,53,Y
8151,26,Male,Graduate,single,7821,7168,6794,5403,duly,duly,duly,284,204,189,Y
8152,36,Female,Graduate,married,35550,712,890,1014,,,,824,736,1320,Y
8153,44,Male,College,married,3555,3490,2238,1068,delay,delay,duly,109,71,284,N
8154,55,Female,College,married,3555,2816,2342,2065,duly,delay,duly,139,85,75,N
8155,35,Female,College,married,14220,248,290,281,,,,386,260,518,Y
8156,32,Male,Graduate,single,7110,6023,6354,6502,duly,duly,delay,286,356,114,Y
8157,27,Female,College,single,5688,1562,1329,746,duly,duly,duly,302,107,391,Y
8158,31,Male,HighSchool,single,711,722,653,645,duly,delay,duly,107,27,124,Y
8159,27,Female,Graduate,single,10665,8,223,0,duly,duly,,123,9,0,Y
8160,31,Female,Graduate,single,6399,4652,2284,272,duly,delay,duly,178,178,174,Y
8161,35,Female,Others,married,16353,394,529,934,,duly,,348,494,874,Y
8162,26,Male,College,single,9243,9826,9481,7330,delay,delay,duly,249,360,356,N
8163,37,Female,Graduate,married,14220,-4,99,4,delay,duly,,101,4,0,Y
8164,39,Female,College,single,24174,22179,19986,17875,duly,duly,duly,868,643,644,Y
8165,33,Male,College,single,31995,91,-28,-10,,,,92,0,107,Y
8166,56,Male,HighSchool,married,5688,3583,3773,865,duly,duly,duly,150,136,198,Y
8167,25,Female,Graduate,single,15642,0,115,62,delay,duly,duly,92,34,312,Y
8168,29,Male,Graduate,single,14220,123,1366,1105,duly,duly,duly,1629,667,782,Y
8169,28,Male,Graduate,single,2133,706,618,343,delay,delay,duly,155,5,6,Y
8170,35,Female,College,single,9954,9607,6125,5998,duly,duly,duly,449,245,323,Y
8171,31,Female,College,married,14220,1787,1805,649,duly,duly,duly,107,85,18,Y
8172,40,Male,College,married,1422,1429,1436,1368,delay,duly,duly,57,14,0,N
8173,48,Female,College,single,4266,6013,5264,1645,duly,duly,duly,213,284,213,Y
8174,40,Male,HighSchool,married,12798,70,58,70,duly,duly,duly,82,59,23,Y
8175,26,Female,Graduate,single,5688,4732,4836,4685,duly,duly,duly,215,197,195,Y
8176,54,Female,College,married,1422,527,574,615,delay,delay,delay,86,36,18,N
8177,37,Male,Graduate,single,28440,465,46,109,duly,duly,,509,0,243,Y
8178,34,Male,Graduate,single,32706,3141,3439,3817,duly,duly,duly,342,713,535,Y
8179,38,Female,HighSchool,married,18486,140,310,140,duly,duly,duly,140,310,203,Y
8180,29,Female,Graduate,others,20619,14649,8137,4327,duly,duly,duly,381,531,7943,N
8181,29,Male,Graduate,single,14931,0,66,131,,,,66,0,131,Y
8182,37,Female,College,married,12798,5914,5395,5527,duly,duly,duly,218,221,232,Y
8183,30,Female,HighSchool,single,4977,4961,3430,2027,delay,duly,duly,83,101,82,Y
8184,31,Male,Graduate,single,3555,422,731,1048,duly,duly,duly,178,213,249,Y
8185,23,Female,Graduate,single,5688,28,28,33,duly,duly,duly,28,28,33,Y
8186,45,Female,College,single,3555,1665,1753,1742,delay,delay,delay,92,0,76,N
8187,48,Female,College,married,7110,3148,3147,3299,delay,delay,duly,64,185,119,Y
8188,39,Female,Graduate,single,14931,0,0,0,delay,,,0,0,0,Y
8189,26,Female,Graduate,single,14220,306,139,144,,,,368,38,146,Y
8190,30,Female,Graduate,married,10665,3106,3014,1714,duly,duly,duly,492,114,71,Y
8191,32,Female,College,single,4977,4492,3091,1740,delay,duly,duly,171,105,66,N
8192,31,Male,HighSchool,single,25596,8,141,279,delay,delay,duly,8,140,0,Y
8193,43,Female,College,married,12087,1149,932,584,duly,duly,duly,821,815,781,Y
8194,49,Male,College,married,9243,1608,784,38,duly,duly,duly,284,278,231,Y
8195,28,Female,Graduate,single,7821,4,1683,3405,delay,duly,duly,32,1776,178,N
8196,23,Female,College,single,2844,2396,2388,2491,delay,delay,duly,57,91,145,N
8197,35,Female,Graduate,married,18486,6262,5815,4302,duly,duly,duly,213,142,94,Y
8198,24,Female,College,married,4977,2673,2166,564,duly,duly,duly,466,107,159,Y
8199,37,Male,College,single,1422,832,-69,458,duly,,duly,357,925,107,Y
8200,44,Male,Graduate,married,14220,978,856,1103,duly,duly,duly,808,396,1010,Y
8201,33,Female,College,married,15642,13505,12364,12428,duly,duly,duly,455,498,443,Y
8202,33,Male,College,married,10665,6225,5538,5572,duly,delay,delay,363,213,107,Y
8203,40,Male,Graduate,married,25596,5759,911,308,duly,delay,duly,762,392,333,Y
8204,42,Male,College,single,7821,5824,5001,5053,duly,duly,duly,533,320,295,Y
8205,43,Female,HighSchool,married,25596,186,592,265,,,,67,668,277,Y
8206,23,Male,College,married,5688,89,28,52,,,,89,27,75,Y
8207,37,Female,College,married,8532,28,110,130,duly,duly,duly,28,212,35,Y
8208,42,Female,College,married,7110,4749,4767,4739,duly,duly,duly,249,196,178,Y
8209,34,Female,Graduate,single,14220,24,534,1506,duly,duly,duly,32,759,997,Y
8210,25,Female,College,single,1422,574,715,769,duly,duly,duly,83,47,23,N
8211,23,Male,Graduate,single,3555,2992,1853,1178,duly,duly,duly,213,71,249,Y
8212,39,Male,Graduate,married,14220,6091,1677,663,duly,duly,duly,797,235,407,Y
8213,26,Male,Graduate,single,11376,184,1113,1106,duly,duly,duly,1212,806,555,Y
8214,31,Male,College,single,1422,7,217,548,delay,delay,duly,7,282,87,Y
8215,35,Male,College,married,16353,12709,12792,10908,duly,duly,duly,533,178,7096,Y
8216,51,Female,College,single,16353,15624,15382,11948,duly,duly,duly,960,711,711,Y
8217,24,Female,College,single,4266,4272,2780,1411,duly,duly,duly,181,89,71,Y
8218,32,Female,Graduate,single,15642,1748,1507,883,,,,2238,888,729,Y
8219,33,Female,Others,married,19197,0,43,0,,,,43,0,0,Y
8220,34,Male,Graduate,single,10665,4032,3786,4000,duly,duly,duly,284,196,280,Y
8221,43,Male,HighSchool,married,5688,105,164,66,delay,delay,duly,164,52,28,Y
8222,35,Female,Graduate,married,19197,9230,12183,7500,delay,duly,duly,466,292,356,Y
8223,24,Female,HighSchool,single,4977,437,587,685,duly,duly,duly,80,82,102,Y
8224,36,Female,Graduate,single,8532,5695,5569,5680,duly,duly,delay,264,435,245,Y
8225,41,Female,College,married,12087,1097,488,651,duly,duly,duly,608,651,280,Y
8226,36,Female,Graduate,married,14220,133,231,336,duly,duly,duly,160,156,448,Y
8227,46,Female,Graduate,married,31995,1136,230,395,duly,duly,duly,282,328,204,N
8228,28,Female,College,single,3555,1162,608,0,delay,duly,,54,71,0,Y
8229,26,Male,College,single,1422,1045,1038,1248,delay,delay,delay,0,174,53,Y
8230,30,Female,Graduate,single,10665,573,328,18,duly,duly,duly,219,44,207,Y
8231,41,Female,HighSchool,married,34128,4201,7749,4892,duly,duly,duly,2850,925,853,Y
8232,46,Female,Graduate,married,14931,145,238,38,,,,148,128,15,Y
8233,39,Female,Graduate,single,17064,10361,13992,12782,duly,duly,duly,8729,643,393,Y
8234,35,Female,HighSchool,married,1422,1275,1373,1422,delay,delay,delay,89,107,96,Y
8235,30,Female,Graduate,married,14220,0,0,201,delay,,,0,0,201,Y
8236,37,Female,Graduate,married,24885,41,146,0,,,,146,0,0,Y
8237,29,Female,College,married,20619,4485,4552,4507,delay,duly,duly,107,172,173,N
8238,23,Female,College,married,3555,2423,2030,2020,duly,duly,duly,285,215,142,Y
8239,34,Female,HighSchool,married,4977,3214,3432,567,duly,duly,duly,356,356,356,Y
8240,44,Female,Graduate,married,16353,27,415,953,duly,,duly,0,423,151,N
8241,27,Male,Graduate,single,3555,3552,2751,427,delay,duly,duly,84,103,199,N
8242,51,Male,Graduate,single,12087,14109,13134,9465,duly,duly,duly,511,351,333,N
8243,31,Male,HighSchool,married,6399,4443,5668,5862,delay,delay,delay,533,409,53,N
8244,22,Female,Graduate,others,1422,1110,1294,-68,duly,duly,,164,0,68,N
8245,44,Male,HighSchool,married,14931,0,0,0,delay,,,0,0,0,N
8246,44,Female,HighSchool,single,35550,14351,11202,14640,duly,duly,duly,1459,3736,719,Y
8247,35,Female,Graduate,single,17064,0,86,28,,,,0,86,637,Y
8248,33,Male,College,married,10665,91,0,0,delay,,,55,0,0,N
8249,30,Female,College,married,1422,1236,398,0,duly,duly,,80,28,0,N
8250,62,Female,College,married,4977,3474,3621,3780,delay,duly,duly,129,139,140,N
8251,50,Male,College,married,17064,17012,16899,13673,duly,duly,duly,660,597,573,Y
8252,39,Female,HighSchool,married,7110,297,346,108,duly,duly,duly,134,89,71,Y
8253,49,Female,HighSchool,married,12798,6565,6539,6172,duly,duly,duly,316,290,222,Y
8254,27,Male,HighSchool,single,1422,1312,0,0,duly,,,0,0,0,Y
8255,36,Female,College,married,14220,14199,14256,12943,duly,duly,duly,665,558,1386,Y
8256,30,Female,College,single,21330,60,60,161,,,,60,60,493,N
8257,50,Female,College,married,1422,14,38,55,delay,duly,delay,34,39,182,Y
8258,24,Female,College,married,1422,1256,1346,1445,duly,delay,delay,103,124,32,N
8259,21,Female,Graduate,single,1422,1123,831,123,duly,duly,duly,174,61,73,Y
8260,40,Male,Graduate,single,14931,4731,2133,706,delay,duly,duly,228,117,640,Y
8261,30,Male,Graduate,single,13509,9941,10425,3506,duly,duly,duly,342,288,142,Y
8262,34,Female,Others,married,13509,684,1580,931,duly,duly,duly,1826,280,867,Y
8263,47,Female,HighSchool,married,28440,73,206,1209,,,,128,435,866,Y
8264,26,Female,College,married,3555,3524,2189,639,duly,duly,duly,142,43,760,Y
8265,39,Female,College,single,6399,133,76,38,delay,duly,duly,38,38,0,Y
8266,26,Female,HighSchool,single,4266,2790,2944,3054,duly,duly,duly,130,113,123,Y
8267,41,Female,HighSchool,married,11376,3238,3318,3452,delay,delay,duly,149,71,210,Y
8268,32,Female,College,single,35550,2732,3231,2202,duly,duly,delay,434,124,68,Y
8269,34,Male,College,single,3555,3533,1184,734,delay,duly,delay,71,60,18,Y
8270,34,Female,College,single,19908,1216,5830,140,duly,delay,duly,1214,4805,25,Y
8271,40,Male,Others,married,12087,12211,12057,12188,duly,duly,duly,495,492,446,Y
8272,39,Male,College,married,14220,73,83,22,duly,delay,duly,67,22,0,Y
8273,31,Male,College,single,8532,7972,3683,-1,delay,delay,,0,0,0,Y
8274,28,Male,Graduate,single,32706,1101,461,123,duly,duly,duly,397,143,71,Y
8275,57,Male,Graduate,others,4977,4968,4908,4566,duly,duly,duly,177,167,139,Y
8276,38,Female,College,married,25596,0,0,0,delay,,,0,0,0,Y
8277,32,Female,Graduate,married,19908,146,1213,616,duly,duly,duly,484,819,277,N
8278,41,Female,College,married,25596,387,281,1201,duly,duly,duly,142,356,711,Y
8279,31,Male,Graduate,single,14931,11597,12554,11933,duly,duly,duly,747,1067,498,Y
8280,30,Male,College,single,19908,1567,16751,13792,duly,duly,duly,8358,457,891,Y
8281,37,Female,College,single,12798,17,0,0,duly,,,0,0,133,Y
8282,31,Female,HighSchool,single,7110,4782,3626,28,duly,duly,duly,147,134,0,Y
8283,35,Male,Graduate,married,17064,846,1083,1613,,,,815,1287,1097,Y
8284,40,Male,College,single,7110,6507,4508,4967,duly,duly,duly,712,571,284,Y
8285,28,Male,Graduate,single,19908,9804,7804,4389,duly,duly,duly,356,284,142,Y
8286,29,Female,Graduate,single,8532,346,443,211,duly,duly,duly,596,40,517,Y
8287,49,Male,HighSchool,single,3555,2698,1543,1430,duly,duly,duly,813,72,52,Y
8288,29,Male,College,single,4266,3861,1130,1311,duly,duly,duly,160,93,232,Y
8289,39,Female,HighSchool,married,1422,1069,1134,1161,delay,delay,delay,36,71,71,N
8290,48,Female,HighSchool,married,5688,3448,1351,247,delay,delay,duly,238,18,186,Y
8291,27,Female,College,single,21330,965,609,316,duly,duly,duly,84,41,291,Y
8292,44,Male,College,single,1422,456,571,672,delay,duly,duly,53,71,71,N
8293,37,Female,Graduate,single,18486,183,129,70,,duly,duly,140,72,67,Y
8294,42,Female,College,married,8532,8131,8149,8153,duly,duly,duly,321,320,320,Y
8295,41,Female,College,married,5688,482,1260,417,,,,974,696,634,Y
8296,53,Female,College,single,25596,216,74,47,duly,duly,duly,84,32,42,Y
8297,31,Female,Graduate,single,19908,0,0,296,delay,,duly,0,25,439,Y
8298,22,Female,College,single,1422,1567,1473,1418,delay,delay,duly,0,16,25,N
8299,38,Female,Graduate,single,24885,1428,870,163,,,,1604,406,493,Y
8300,35,Male,College,married,22752,19717,20571,17725,duly,duly,duly,835,920,514,N
8301,48,Female,College,married,17064,4,0,0,duly,,,0,0,0,N
8302,39,Male,HighSchool,single,3555,2996,3342,577,delay,duly,duly,1529,541,929,Y
8303,28,Female,Graduate,single,16353,7014,6137,5834,delay,duly,duly,299,246,203,N
8304,40,Female,College,single,16353,5190,4714,4405,duly,duly,duly,321,356,294,Y
8305,23,Female,College,single,9954,3356,2694,1535,duly,duly,duly,145,107,71,Y
8306,29,Female,Graduate,single,29862,2456,0,0,duly,,,107,0,2999,Y
8307,39,Male,Graduate,married,27018,226,1648,0,duly,,,0,1648,853,N
8308,27,Female,Graduate,single,19197,114,75,188,duly,duly,duly,160,146,220,Y
8309,30,Male,College,single,17775,443,521,181,duly,duly,delay,153,168,153,Y
8310,27,Male,Graduate,single,14220,4800,1889,3256,duly,duly,duly,1890,3031,3279,Y
8311,25,Male,College,single,2133,1499,1568,1661,delay,delay,duly,53,107,107,N
8312,54,Male,College,married,14220,2919,539,-506,duly,duly,,257,1,0,Y
8313,31,Male,College,single,28440,13344,13999,14194,duly,duly,duly,533,551,498,Y
8314,33,Male,Graduate,single,15642,190,62,353,,,duly,122,63,385,Y
8315,34,Female,College,married,22752,272,577,926,duly,duly,duly,213,213,249,Y
8316,42,Female,College,married,19908,11298,9683,9215,delay,duly,duly,533,356,356,N
8317,25,Male,College,single,7110,6015,6283,6563,duly,duly,duly,284,288,293,Y
8318,27,Female,College,married,5688,5390,5288,3956,duly,duly,duly,263,185,181,Y
8319,24,Male,College,single,1422,1321,1366,1314,duly,duly,duly,93,47,45,Y
8320,37,Female,Graduate,married,16353,6399,5796,5022,duly,duly,duly,356,249,356,Y
8321,40,Male,College,married,10665,7527,5669,2009,duly,duly,duly,357,200,178,Y
